cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
1462,35,Male,Dubai,Silver,Amazon.ae,2024-04-03
1463,30,Male,Dubai,Silver,Website,2021-08-07
1464,25,Male,Dubai,Silver,Noon,2021-07-16
1465,60,Male,Dubai,Silver,Website,2022-02-05
1466,45,Male,Abu Dhabi,Silver,MobileApp,2023-01-19
1467,35,Female,Sharjah,Gold,MobileApp,2022-11-12
1468,30,Male,Abu Dhabi,Silver,Store,2021-03-17
1469,35,Male,Dubai,Silver,Noon,2024-12-20
1470,20,Male,Dubai,Gold,Store,2021-10-14
1471,25,Female,Dubai,Silver,MobileApp,2025-04-18
1472,18,Female,Dubai,Silver,Noon,2024-08-15
1473,30,Female,Abu Dhabi,Platinum,Store,2023-05-11
1474,30,Male,Abu Dhabi,Silver,Website,2023-01-12
1475,20,Female,Abu Dhabi,Gold,Website,2025-09-27
1476,55,Male,Abu Dhabi,Silver,MobileApp,2021-10-21
1477,50,Female,Dubai,Silver,Amazon.ae,2023-03-20
1478,35,Male,Dubai,Silver,Website,2023-06-05
1479,30,Male,Abu Dhabi,Silver,MobileApp,2025-01-10
1480,45,Male,Dubai,Silver,Store,2022-02-18
1481,20,Female,Dubai,Silver,Store,2022-03-07
1482,40,Male,Dubai,Gold,Store,2024-06-07
1483,20,Female,Dubai,Gold,Website,2024-01-25
1484,40,Male,Dubai,Silver,Store,2025-01-02
1485,25,Male,Sharjah,Silver,Website,2021-06-20
1486,45,Male,Sharjah,Gold,Store,2024-09-02
1487,50,Male,Dubai,Gold,MobileApp,2022-06-28
1488,20,Male,Dubai,Silver,Store,2025-02-23
1489,30,Male,Abu Dhabi,Gold,Website,2024-11-12
1490,60,Female,Dubai,Silver,Website,2023-09-16
1491,30,Male,Dubai,Silver,Amazon.ae,2025-04-30
1492,45,Female,Dubai,Silver,MobileApp,2021-03-13
1493,30,Female,Dubai,Gold,MobileApp,2023-10-20
1494,25,Female,Abu Dhabi,Platinum,Amazon.ae,2022-06-16
1495,25,Male,Sharjah,Platinum,Website,2021-08-27
1496,20,Male,Dubai,Silver,Store,2022-12-12
1497,40,Male,Dubai,Platinum,Amazon.ae,2022-07-31
1498,25,Female,Dubai,Silver,MobileApp,2025-09-20
1499,30,Female,Dubai,Silver,Store,2024-01-18
1500,30,Male,Sharjah,Silver,MobileApp,2022-12-14
1501,30,Male,Abu Dhabi,Silver,Amazon.ae,2025-04-08
1502,45,Female,Abu Dhabi,Gold,Noon,2022-10-04
1503,60,Male,Abu Dhabi,Silver,Noon,2024-03-23
1504,25,Female,Sharjah,Platinum,Store,2022-08-13
1505,40,Male,Sharjah,Silver,Store,2021-07-09
1506,40,Female,Dubai,Silver,Store,2023-03-23
1507,30,Male,Dubai,Platinum,Store,2024-12-09
1508,55,Male,Abu Dhabi,Silver,Amazon.ae,2024-03-23
1509,20,Female,Dubai,Gold,Store,2023-10-12
1510,20,Female,Sharjah,Gold,Website,2022-09-17
1511,45,Male,Abu Dhabi,Silver,Website,2024-09-24
1512,25,Male,Sharjah,Gold,MobileApp,2022-09-21
1513,40,Female,Dubai,Silver,Store,2025-03-21
1514,45,Female,Sharjah,Gold,Store,2023-06-08
1515,18,Female,Dubai,Silver,Store,2023-11-25
1516,45,Female,Sharjah,Silver,Store,2023-02-23
1517,25,Male,Dubai,Silver,Noon,2022-11-02
1518,30,Male,Abu Dhabi,Silver,MobileApp,2022-12-23
1519,35,Female,Abu Dhabi,Gold,Website,2022-06-10
1520,50,Female,Dubai,Platinum,Amazon.ae,2022-06-21
1521,18,Male,Dubai,Gold,Store,2023-04-27
1522,30,Male,Sharjah,Silver,MobileApp,2024-05-26
1523,35,Female,Dubai,Platinum,Store,2024-07-01
1524,35,Male,Abu Dhabi,Silver,MobileApp,2023-09-23
1525,35,Male,Dubai,Silver,Website,2024-05-11
1526,20,Male,Sharjah,Silver,Store,2024-01-30
1527,25,Female,Abu Dhabi,Silver,Store,2024-10-16
1528,25,Female,Dubai,Gold,Store,2025-10-01
1529,40,Male,Dubai,Silver,MobileApp,2023-07-03
1530,25,Female,Abu Dhabi,Silver,Store,2021-06-27
1531,20,Female,Dubai,Gold,Website,2021-10-03
1532,55,Male,Dubai,Platinum,MobileApp,2021-11-08
1533,18,Female,Abu Dhabi,Gold,Website,2025-07-24
1534,60,Male,Dubai,Silver,MobileApp,2024-12-04
1535,35,Male,Dubai,Gold,Store,2023-03-02
1536,40,Male,Abu Dhabi,Silver,Website,2024-08-04
1537,25,Male,Dubai,Silver,Amazon.ae,2025-08-04
1538,18,Male,Dubai,Platinum,Website,2025-03-29
1539,35,Female,Dubai,Platinum,Website,2024-11-25
1540,40,Female,Abu Dhabi,Gold,MobileApp,2024-05-25
1541,35,Female,Abu Dhabi,Silver,Store,2022-11-29
1542,20,Male,Abu Dhabi,Gold,MobileApp,2025-02-02
1543,40,Male,Dubai,Platinum,Amazon.ae,2021-01-27
1544,40,Male,Dubai,Silver,Store,2023-07-02
1545,35,Male,Dubai,Silver,Amazon.ae,2025-10-20
1546,40,Male,Dubai,Gold,Store,2022-02-26
1547,40,Female,Sharjah,Silver,Website,2023-11-04
1548,35,Female,Dubai,Platinum,Amazon.ae,2022-05-16
1549,18,Male,Dubai,Silver,MobileApp,2025-08-05
1550,30,Male,Dubai,Gold,Amazon.ae,2023-06-27
1551,18,Female,Abu Dhabi,Gold,Amazon.ae,2021-11-21
1552,25,Male,Abu Dhabi,Silver,Store,2024-09-09
1553,25,Female,Abu Dhabi,Gold,Website,2025-05-10
1554,18,Female,Sharjah,Silver,Store,2025-09-23
1555,25,Female,Dubai,Silver,Store,2021-10-12
1556,20,Male,Dubai,Silver,Store,2024-01-18
1557,40,Female,Dubai,Silver,MobileApp,2023-12-05
1558,50,Male,Abu Dhabi,Gold,Website,2025-07-26
1559,18,Female,Abu Dhabi,Platinum,MobileApp,2022-05-13
1560,55,Male,Abu Dhabi,Silver,MobileApp,2023-07-01
1561,30,Male,Abu Dhabi,Silver,Store,2025-03-02
1562,25,Male,Abu Dhabi,Silver,Website,2025-05-21
1563,18,Male,Sharjah,Gold,Store,2025-08-11
1564,30,Female,Abu Dhabi,Platinum,Website,2021-05-25
1565,40,Female,Abu Dhabi,Gold,MobileApp,2023-08-06
1566,35,Female,Dubai,Gold,Website,2025-03-22
1567,18,Male,Abu Dhabi,Silver,Amazon.ae,2021-03-23
1568,18,Female,Sharjah,Silver,MobileApp,2023-09-07
1569,25,Male,Dubai,Gold,Website,2025-07-17
1570,25,Female,Abu Dhabi,Gold,MobileApp,2024-04-05
1571,20,Female,Abu Dhabi,Gold,Store,2024-02-03
1572,25,Male,Dubai,Gold,Store,2022-05-03
1573,40,Female,Abu Dhabi,Gold,Store,2024-08-26
1574,50,Male,Dubai,Gold,Store,2021-03-23
1575,25,Male,Sharjah,Platinum,Store,2021-04-04
1576,50,Male,Sharjah,Platinum,Noon,2024-09-06
1577,25,Male,Dubai,Silver,Website,2021-12-09
1578,30,Female,Dubai,Silver,Website,2023-03-08
1579,20,Male,Abu Dhabi,Silver,Store,2021-12-27
1580,35,Male,Dubai,Gold,Store,2023-12-26
1581,55,Female,Dubai,Silver,Store,2022-09-16
1582,35,Female,Abu Dhabi,Silver,Website,2023-05-18
1583,25,Female,Dubai,Silver,Website,2022-03-05
1584,35,Female,Dubai,Gold,Website,2024-11-25
1585,20,Female,Sharjah,Silver,Website,2021-06-20
1586,45,Male,Sharjah,Silver,MobileApp,2022-08-01
1587,30,Male,Abu Dhabi,Silver,Store,2021-03-09
1588,25,Male,Sharjah,Gold,MobileApp,2025-02-24
1589,30,Male,Dubai,Silver,Website,2023-11-24
1590,35,Female,Dubai,Silver,Website,2021-01-01
1591,18,Male,Dubai,Gold,Store,2021-05-31
1592,35,Female,Abu Dhabi,Silver,Store,2023-06-21
1593,20,Male,Sharjah,Silver,Store,2021-09-15
1594,35,Male,Abu Dhabi,Gold,Noon,2023-01-20
1595,40,Male,Sharjah,Silver,Website,2022-09-20
1596,40,Female,Abu Dhabi,Gold,Noon,2025-05-31
1597,30,Female,Dubai,Silver,Website,2023-03-06
1598,30,Female,Dubai,Silver,Store,2021-01-19
1599,20,Male,Dubai,Gold,Website,2021-02-04
1600,40,Female,Dubai,Gold,Store,2022-01-06
1601,25,Male,Abu Dhabi,Silver,Amazon.ae,2022-05-06
1602,30,Male,Dubai,Silver,MobileApp,2023-03-28
1603,25,Female,Abu Dhabi,Gold,MobileApp,2024-06-18
1604,20,Male,Abu Dhabi,Gold,Website,2021-01-07
1605,35,Female,Dubai,Silver,Website,2022-07-03
1606,18,Male,Dubai,Gold,Noon,2022-01-06
1607,35,Female,Dubai,Silver,Store,2025-08-16
1608,25,Female,Dubai,Silver,MobileApp,2023-01-27
1609,18,Male,Sharjah,Silver,Website,2024-06-27
1610,30,Female,Dubai,Silver,Noon,2024-02-13
1611,18,Male,Abu Dhabi,Silver,MobileApp,2025-04-26
1612,25,Female,Sharjah,Silver,Noon,2024-09-22
1613,35,Male,Sharjah,Silver,Website,2022-07-28
1614,18,Male,Sharjah,Silver,Store,2022-11-12
1615,40,Male,Dubai,Silver,Website,2024-03-11
1616,18,Male,Dubai,Silver,MobileApp,2025-02-17
1617,20,Female,Dubai,Gold,MobileApp,2025-01-01
1618,35,Male,Dubai,Silver,Store,2021-03-29
1619,25,Male,Sharjah,Gold,Website,2022-04-08
1620,20,Male,Abu Dhabi,Silver,Store,2023-12-08
1621,25,Male,Dubai,Silver,Amazon.ae,2022-04-26
1622,25,Female,Dubai,Silver,Store,2023-04-03
1623,40,Female,Dubai,Platinum,Website,2022-06-08
1624,25,Male,Abu Dhabi,Silver,Store,2021-07-30
1625,40,Female,Abu Dhabi,Silver,Store,2021-09-01
1626,45,Female,Sharjah,Gold,Amazon.ae,2021-08-27
1627,25,Male,Sharjah,Platinum,Store,2024-05-05
1628,50,Female,Dubai,Platinum,Store,2023-02-08
1629,25,Male,Dubai,Silver,Store,2021-08-23
1630,55,Female,Dubai,Silver,Website,2021-07-06
1631,18,Female,Dubai,Gold,Website,2022-12-14
1632,35,Male,Sharjah,Silver,Store,2025-06-27
1633,30,Female,Abu Dhabi,Gold,Website,2024-08-06
1634,25,Female,Abu Dhabi,Gold,Store,2024-05-29
1635,35,Male,Dubai,Gold,Amazon.ae,2022-05-12
1636,35,Female,Dubai,Silver,MobileApp,2025-02-28
1637,18,Male,Dubai,Silver,Noon,2024-08-18
1638,20,Female,Abu Dhabi,Gold,Amazon.ae,2021-07-06
1639,35,Female,Abu Dhabi,Silver,Store,2025-01-13
1640,35,Male,Dubai,Silver,Store,2024-12-06
1641,55,Male,Abu Dhabi,Silver,MobileApp,2025-06-23
1642,40,Female,Sharjah,Silver,Store,2023-07-25
1643,55,Male,Dubai,Silver,Store,2024-06-22
1644,35,Male,Abu Dhabi,Gold,Store,2021-11-09
1645,25,Male,Dubai,Silver,Website,2023-03-30
1646,20,Male,Abu Dhabi,Silver,Website,2025-02-28
1647,40,Male,Abu Dhabi,Silver,Store,2021-01-22
1648,35,Male,Sharjah,Silver,Store,2021-03-09
1649,18,Male,Dubai,Platinum,MobileApp,2022-01-27
1650,25,Female,Dubai,Gold,Store,2024-09-01
1651,55,Male,Dubai,Silver,Noon,2023-12-25
1652,30,Male,Dubai,Gold,Store,2022-12-30
1653,25,Male,Abu Dhabi,Silver,Website,2022-06-25
1654,30,Female,Sharjah,Platinum,Store,2025-09-25
1655,20,Male,Dubai,Silver,Store,2022-07-22
1656,25,Male,Dubai,Silver,Website,2023-06-19
1657,25,Male,Dubai,Silver,Website,2021-07-31
1658,18,Female,Dubai,Gold,Amazon.ae,2021-07-19
1659,40,Female,Dubai,Silver,MobileApp,2023-09-14
1660,25,Female,Dubai,Gold,Store,2021-06-27
1661,40,Female,Abu Dhabi,Silver,Store,2024-12-17
1662,45,Female,Dubai,Platinum,Store,2023-07-20
1663,20,Male,Abu Dhabi,Silver,Store,2025-08-16
1664,35,Female,Abu Dhabi,Platinum,Website,2025-01-25
1665,30,Male,Dubai,Silver,Noon,2021-02-13
1666,45,Female,Abu Dhabi,Silver,Website,2024-12-25
1667,20,Female,Abu Dhabi,Platinum,MobileApp,2021-06-17
1668,35,Male,Abu Dhabi,Platinum,Website,2021-10-14
1669,35,Male,Dubai,Gold,MobileApp,2022-12-10
1670,25,Male,Dubai,Silver,Store,2021-12-03
1671,20,Female,Sharjah,Silver,MobileApp,2022-08-09
1672,35,Female,Abu Dhabi,Silver,Amazon.ae,2024-04-09
1673,35,Female,Dubai,Silver,Store,2021-07-02
1674,25,Male,Dubai,Silver,Store,2021-01-16
1675,35,Female,Dubai,Silver,Noon,2025-02-28
1676,25,Female,Dubai,Gold,MobileApp,2025-05-23
1677,35,Female,Abu Dhabi,Gold,Store,2023-06-06
1678,20,Male,Dubai,Silver,Website,2023-04-17
1679,45,Male,Dubai,Silver,Store,2025-04-27
1680,25,Female,Abu Dhabi,Silver,Website,2021-04-20
1681,25,Female,Dubai,Gold,Store,2025-04-26
1682,18,Female,Abu Dhabi,Silver,Store,2021-11-02
1683,20,Male,Abu Dhabi,Gold,Website,2023-09-07
1684,30,Male,Dubai,Silver,MobileApp,2021-01-06
1685,25,Female,Abu Dhabi,Silver,Amazon.ae,2023-04-23
1686,40,Male,Abu Dhabi,Gold,Store,2025-09-13
1687,18,Female,Dubai,Gold,MobileApp,2024-07-20
1688,25,Male,Dubai,Silver,Store,2021-12-27
1689,25,Male,Abu Dhabi,Silver,Store,2024-04-23
1690,18,Female,Sharjah,Platinum,Amazon.ae,2022-10-18
1691,20,Female,Abu Dhabi,Silver,Website,2024-01-29
1692,25,Male,Dubai,Gold,Store,2024-01-19
1693,30,Male,Abu Dhabi,Gold,Store,2023-09-11
1694,25,Female,Dubai,Gold,Website,2024-06-23
1695,30,Male,Abu Dhabi,Silver,MobileApp,2024-06-16
1696,30,Female,Abu Dhabi,Silver,Noon,2022-12-25
1697,18,Male,Abu Dhabi,Platinum,MobileApp,2024-01-10
1698,30,Female,Sharjah,Silver,Amazon.ae,2021-04-25
1699,55,Female,Abu Dhabi,Silver,MobileApp,2021-10-03
1700,30,Female,Abu Dhabi,Gold,Amazon.ae,2021-03-21
1701,35,Male,Dubai,Silver,Store,2025-05-11
1702,25,Female,Sharjah,Gold,Amazon.ae,2021-06-28
1703,40,Male,Sharjah,Gold,Store,2024-08-25
1704,40,Male,Dubai,Gold,Amazon.ae,2022-07-15
1705,30,Female,Dubai,Gold,Store,2022-05-24
1706,55,Female,Dubai,Silver,MobileApp,2021-09-17
1707,20,Female,Abu Dhabi,Silver,MobileApp,2021-10-19
1708,18,Male,Abu Dhabi,Gold,Noon,2023-06-04
1709,40,Male,Dubai,Silver,MobileApp,2021-10-18
1710,40,Male,Sharjah,Platinum,Store,2022-06-26
1711,20,Female,Dubai,Gold,Website,2023-02-03
1712,25,Female,Abu Dhabi,Silver,Store,2023-12-23
1713,18,Male,Dubai,Gold,Store,2022-08-17
1714,25,Female,Dubai,Silver,Store,2024-11-29
1715,40,Male,Dubai,Silver,Store,2023-08-06
1716,30,Male,Dubai,Gold,Website,2022-04-25
1717,25,Male,Abu Dhabi,Gold,Amazon.ae,2024-09-10
1718,25,Male,Abu Dhabi,Silver,Amazon.ae,2022-01-16
1719,18,Male,Dubai,Silver,Store,2025-09-01
1720,25,Female,Dubai,Silver,Store,2021-11-06
1721,35,Male,Dubai,Silver,Store,2024-09-28
1722,55,Female,Abu Dhabi,Silver,Store,2025-08-21
1723,40,Male,Abu Dhabi,Silver,Store,2025-02-07
1724,18,Female,Dubai,Gold,Store,2023-12-16
1725,45,Female,Abu Dhabi,Platinum,Website,2023-04-27
1726,40,Female,Dubai,Silver,Website,2022-03-01
1727,40,Male,Sharjah,Silver,Website,2024-03-11
1728,30,Female,Sharjah,Gold,Store,2022-10-23
1729,25,Female,Abu Dhabi,Gold,MobileApp,2024-10-31
1730,25,Male,Sharjah,Platinum,MobileApp,2021-08-14
1731,18,Male,Sharjah,Silver,Store,2025-02-06
1732,20,Male,Sharjah,Silver,Store,2021-01-25
1733,20,Female,Abu Dhabi,Silver,Store,2025-09-10
1734,30,Male,Dubai,Gold,Store,2024-10-20
1735,35,Male,Dubai,Silver,Website,2021-04-05
1736,30,Male,Dubai,Silver,Store,2022-05-23
1737,18,Male,Abu Dhabi,Silver,Website,2022-07-19
1738,55,Female,Dubai,Silver,Store,2025-05-25
1739,50,Male,Dubai,Gold,MobileApp,2024-04-14
1740,40,Female,Dubai,Silver,Store,2022-10-06
1741,60,Female,Dubai,Gold,Website,2024-12-02
1742,30,Male,Abu Dhabi,Silver,Store,2022-05-05
1743,55,Female,Sharjah,Silver,Store,2022-04-04
1744,18,Male,Abu Dhabi,Silver,Amazon.ae,2024-12-07
1745,25,Female,Abu Dhabi,Silver,Website,2023-06-20
1746,20,Male,Abu Dhabi,Silver,Store,2021-12-04
1747,20,Female,Dubai,Gold,Website,2023-08-21
1748,20,Male,Dubai,Gold,Website,2024-09-16
1749,35,Male,Sharjah,Silver,Website,2024-05-21
1750,40,Female,Dubai,Silver,Store,2025-10-13
1751,30,Male,Dubai,Platinum,Amazon.ae,2021-12-11
1752,20,Female,Abu Dhabi,Silver,Store,2022-07-30
1753,40,Male,Dubai,Silver,Store,2025-04-20
1754,35,Female,Dubai,Silver,Store,2025-03-28
1755,25,Male,Dubai,Gold,MobileApp,2023-08-01
1756,35,Female,Dubai,Silver,Amazon.ae,2021-12-12
1757,25,Male,Dubai,Silver,MobileApp,2024-06-25
1758,25,Male,Dubai,Silver,MobileApp,2025-07-06
1759,50,Male,Abu Dhabi,Silver,Noon,2021-11-21
1760,25,Female,Sharjah,Silver,Website,2022-04-12
1761,30,Male,Dubai,Gold,MobileApp,2021-04-01
1762,45,Female,Sharjah,Gold,Noon,2021-10-21
1763,35,Female,Dubai,Silver,Store,2025-04-14
1764,18,Male,Dubai,Silver,Website,2022-06-08
1765,20,Female,Dubai,Gold,MobileApp,2025-08-10
1766,18,Male,Abu Dhabi,Gold,Amazon.ae,2025-07-31
1767,35,Male,Dubai,Silver,Amazon.ae,2023-04-30
1768,25,Female,Abu Dhabi,Silver,MobileApp,2025-08-20
1769,20,Female,Abu Dhabi,Silver,Amazon.ae,2021-09-16
1770,55,Female,Abu Dhabi,Silver,Website,2024-01-16
1771,30,Male,Abu Dhabi,Silver,Store,2024-03-27
1772,20,Male,Sharjah,Gold,Store,2025-02-26
1773,30,Male,Dubai,Silver,Website,2021-07-05
1774,35,Female,Dubai,Gold,Store,2021-12-10
1775,18,Male,Abu Dhabi,Gold,Website,2023-04-01
1776,25,Female,Abu Dhabi,Gold,Store,2023-01-11
1777,40,Male,Dubai,Silver,Amazon.ae,2025-03-20
1778,30,Male,Dubai,Silver,Store,2022-07-23
1779,30,Male,Dubai,Platinum,Amazon.ae,2023-08-08
1780,25,Male,Dubai,Gold,Amazon.ae,2022-05-24
1781,18,Male,Dubai,Gold,Website,2025-04-13
1782,20,Female,Sharjah,Silver,Store,2021-01-16
1783,25,Female,Abu Dhabi,Silver,MobileApp,2022-06-09
1784,20,Male,Dubai,Gold,MobileApp,2021-07-19
1785,18,Male,Abu Dhabi,Silver,Store,2024-04-22
1786,40,Male,Sharjah,Silver,Store,2021-11-05
1787,60,Female,Dubai,Silver,Store,2025-03-12
1788,40,Male,Dubai,Silver,Store,2024-07-28
1789,45,Female,Abu Dhabi,Silver,Store,2024-03-27
1790,20,Male,Abu Dhabi,Silver,Store,2024-10-15
1791,55,Male,Dubai,Silver,Website,2021-09-16
1792,20,Female,Sharjah,Gold,Noon,2024-03-26
1793,55,Male,Dubai,Silver,Website,2022-03-01
1794,60,Female,Dubai,Silver,Amazon.ae,2025-06-18
1795,35,Male,Dubai,Gold,MobileApp,2023-02-18
1796,60,Male,Dubai,Silver,MobileApp,2023-11-11
1797,30,Male,Abu Dhabi,Silver,Store,2022-10-01
1798,25,Female,Sharjah,Gold,Store,2024-10-02
1799,25,Female,Dubai,Platinum,MobileApp,2023-07-09
1800,30,Male,Sharjah,Silver,Amazon.ae,2023-10-09
1801,18,Female,Sharjah,Silver,Website,2021-12-16
1802,35,Male,Dubai,Gold,Store,2023-08-19
1803,60,Male,Abu Dhabi,Silver,MobileApp,2024-11-09
1804,20,Male,Dubai,Gold,Store,2022-03-14
1805,40,Male,Abu Dhabi,Platinum,Store,2022-04-01
1806,50,Male,Dubai,Platinum,MobileApp,2022-09-16
1807,50,Female,Abu Dhabi,Silver,Website,2025-04-19
1808,55,Male,Dubai,Silver,Website,2024-01-09
1809,30,Male,Sharjah,Platinum,Amazon.ae,2025-01-15
1810,55,Male,Sharjah,Silver,Website,2025-06-07
1811,40,Female,Dubai,Silver,Website,2025-04-14
1812,20,Female,Dubai,Gold,Store,2025-02-21
1813,30,Male,Dubai,Silver,Store,2022-10-05
1814,35,Male,Abu Dhabi,Silver,MobileApp,2025-03-27
1815,20,Male,Dubai,Gold,Store,2022-01-27
1816,35,Male,Abu Dhabi,Silver,Store,2022-07-28
1817,35,Male,Dubai,Silver,Store,2024-10-14
1818,20,Male,Dubai,Silver,Website,2021-02-02
1819,30,Male,Dubai,Gold,Website,2024-03-05
1820,40,Male,Dubai,Silver,Website,2023-07-10
1821,30,Male,Abu Dhabi,Silver,Website,2025-06-12
1822,18,Female,Sharjah,Gold,Store,2022-02-14
1823,18,Female,Dubai,Gold,Website,2025-04-02
1824,25,Female,Abu Dhabi,Silver,Amazon.ae,2023-10-20
1825,50,Male,Dubai,Gold,Store,2024-01-20
1826,20,Male,Abu Dhabi,Silver,Website,2022-02-17
1827,35,Male,Dubai,Gold,Website,2021-10-26
1828,20,Female,Abu Dhabi,Silver,MobileApp,2025-02-19
1829,25,Male,Sharjah,Silver,Store,2021-03-14
1830,40,Female,Dubai,Gold,Amazon.ae,2025-10-08
1831,35,Female,Abu Dhabi,Silver,Website,2021-09-18
1832,18,Male,Dubai,Silver,MobileApp,2022-11-21
1833,25,Female,Dubai,Silver,Store,2024-08-28
1834,18,Male,Dubai,Gold,MobileApp,2023-08-17
1835,30,Male,Dubai,Silver,MobileApp,2023-01-02
1836,35,Male,Dubai,Silver,Store,2022-11-16
1837,20,Male,Dubai,Silver,Store,2024-04-03
1838,25,Female,Dubai,Silver,Website,2023-04-20
1839,25,Male,Dubai,Silver,Store,2021-12-01
1840,50,Male,Abu Dhabi,Silver,MobileApp,2025-03-06
1841,60,Female,Sharjah,Silver,Store,2023-01-02
1842,18,Female,Dubai,Silver,Store,2023-03-15
1843,40,Male,Dubai,Gold,Website,2024-03-30
1844,25,Female,Dubai,Gold,Store,2022-01-25
1845,25,Female,Sharjah,Gold,Noon,2023-01-30
1846,40,Male,Abu Dhabi,Silver,Amazon.ae,2023-06-02
1847,50,Male,Dubai,Platinum,Website,2023-08-30
1848,55,Male,Dubai,Silver,MobileApp,2023-12-31
1849,30,Female,Dubai,Platinum,Amazon.ae,2023-07-30
1850,25,Female,Dubai,Silver,Store,2024-01-21
1851,40,Female,Sharjah,Silver,MobileApp,2023-06-22
1852,25,Male,Sharjah,Silver,Store,2024-10-16
1853,30,Male,Dubai,Silver,Store,2024-09-06
1854,25,Male,Abu Dhabi,Gold,Website,2024-06-22
1855,35,Male,Dubai,Gold,MobileApp,2021-01-24
1856,20,Female,Dubai,Platinum,Store,2022-07-11
1857,20,Female,Sharjah,Gold,Store,2022-12-02
1858,50,Male,Abu Dhabi,Silver,Website,2022-02-07
1859,20,Male,Dubai,Silver,Store,2024-10-28
1860,30,Male,Dubai,Platinum,MobileApp,2024-08-02
1861,20,Male,Sharjah,Silver,Website,2022-03-17
1862,18,Male,Abu Dhabi,Gold,Store,2025-06-07
1863,18,Male,Dubai,Silver,Store,2025-10-24
1864,20,Male,Dubai,Silver,Website,2023-06-01
1865,45,Male,Dubai,Platinum,Website,2024-10-07
1866,25,Male,Sharjah,Silver,Store,2023-07-15
1867,55,Male,Abu Dhabi,Silver,Store,2024-05-27
1868,30,Female,Dubai,Silver,Store,2022-04-30
1869,25,Male,Abu Dhabi,Gold,Store,2025-01-06
1870,30,Female,Abu Dhabi,Silver,Website,2024-05-26
1871,30,Male,Dubai,Silver,MobileApp,2025-09-22
1872,40,Male,Dubai,Silver,Website,2023-12-27
1873,25,Male,Abu Dhabi,Silver,MobileApp,2021-01-31
1874,25,Male,Abu Dhabi,Silver,Store,2021-11-18
1875,45,Female,Abu Dhabi,Silver,Store,2024-06-27
1876,50,Male,Sharjah,Platinum,Website,2022-07-20
1877,45,Female,Dubai,Platinum,Website,2021-01-10
1878,25,Female,Dubai,Silver,Website,2022-11-09
1879,40,Male,Sharjah,Gold,MobileApp,2023-05-01
1880,30,Male,Dubai,Silver,Website,2023-07-16
1881,30,Female,Abu Dhabi,Silver,Store,2021-10-12
1882,20,Male,Abu Dhabi,Silver,Website,2021-06-02
1883,30,Female,Abu Dhabi,Silver,MobileApp,2025-04-17
1884,20,Male,Dubai,Silver,Noon,2025-04-02
1885,25,Male,Abu Dhabi,Silver,Website,2022-01-06
1886,45,Male,Sharjah,Gold,Website,2021-10-28
1887,20,Male,Abu Dhabi,Silver,Website,2021-05-26
1888,18,Female,Dubai,Gold,Amazon.ae,2025-05-30
1889,18,Male,Dubai,Silver,Noon,2025-07-18
1890,50,Female,Dubai,Silver,MobileApp,2023-12-12
1891,30,Male,Dubai,Silver,Website,2024-11-28
1892,25,Male,Dubai,Silver,Store,2022-12-03
1893,40,Male,Sharjah,Gold,MobileApp,2021-05-21
1894,40,Male,Abu Dhabi,Gold,MobileApp,2024-01-17
1895,25,Male,Abu Dhabi,Silver,MobileApp,2024-12-21
1896,35,Male,Abu Dhabi,Gold,Store,2021-03-25
1897,40,Female,Dubai,Platinum,Website,2024-06-20
1898,35,Male,Sharjah,Gold,Store,2024-02-04
1899,20,Male,Dubai,Silver,MobileApp,2025-06-16
1900,45,Female,Dubai,Gold,Store,2024-10-10
1901,30,Female,Dubai,Silver,Website,2021-01-21
1902,25,Male,Sharjah,Gold,Store,2023-10-27
1903,25,Male,Sharjah,Silver,Store,2023-08-25
1904,18,Female,Dubai,Silver,Website,2024-05-29
1905,20,Female,Sharjah,Silver,Store,2024-01-16
1906,40,Male,Dubai,Silver,Website,2025-09-12
1907,18,Male,Dubai,Platinum,Amazon.ae,2022-03-29
1908,25,Female,Sharjah,Silver,Noon,2021-12-08
1909,30,Male,Sharjah,Silver,Store,2022-01-28
1910,18,Female,Abu Dhabi,Platinum,MobileApp,2024-10-07
1911,55,Male,Abu Dhabi,Silver,Store,2024-06-23
1912,20,Female,Sharjah,Silver,Amazon.ae,2025-09-06
1913,25,Male,Abu Dhabi,Silver,MobileApp,2023-09-30
1914,25,Male,Sharjah,Silver,Store,2024-02-11
1915,20,Female,Abu Dhabi,Silver,Store,2023-08-29
1916,18,Male,Sharjah,Silver,Store,2025-05-26
1917,35,Male,Sharjah,Gold,MobileApp,2021-06-07
1918,55,Male,Dubai,Platinum,Store,2023-03-22
1919,20,Male,Sharjah,Silver,Website,2024-06-14
1920,35,Male,Dubai,Silver,Website,2022-11-30
1921,35,Female,Dubai,Silver,Noon,2024-06-20
1922,40,Male,Abu Dhabi,Gold,Amazon.ae,2021-06-15
1923,25,Male,Dubai,Silver,Store,2021-02-03
1924,25,Male,Abu Dhabi,Gold,MobileApp,2021-09-12
1925,25,Female,Sharjah,Silver,MobileApp,2021-10-29
1926,35,Female,Dubai,Platinum,Amazon.ae,2021-08-08
1927,40,Male,Dubai,Silver,Store,2023-11-22
1928,20,Male,Sharjah,Gold,Store,2023-07-24
1929,25,Female,Dubai,Silver,Store,2022-05-24
1930,50,Male,Dubai,Gold,Store,2025-02-14
1931,40,Female,Dubai,Silver,Store,2024-06-10
