datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday_Name,Day,Week,Weekend,M01AB_Lag1,M01AB_MA7
2015-11-09,3.66,6.198,4.2,40.75,3.0,1.0,12.0,1.0,2015,11,276,Monday,9,46,0,6.33,4.498571428571429
2015-11-10,6.33,7.482,10.0,41.2,8.0,0.0,9.0,2.0,2015,11,276,Tuesday,10,46,0,3.66,5.211428571428572
2015-11-11,9.66,5.34,7.2,60.0,4.0,0.0,12.0,3.0,2015,11,276,Wednesday,11,46,0,6.33,5.377142857142857
2015-11-12,6.0,4.33,6.0,24.0,11.0,0.0,20.0,0.0,2015,11,276,Thursday,12,46,0,9.66,5.615714285714286
2015-11-13,5.0,2.44,2.0,22.0,13.0,0.0,0.0,0.0,2015,11,276,Friday,13,46,0,6.0,5.854285714285715
2015-11-14,4.99,0.33,3.7,19.0,5.0,1.0,0.0,1.0,2015,11,276,Saturday,14,46,1,5.0,5.995714285714286
2015-11-15,1.33,11.99,9.3,42.35,8.0,2.0,17.0,0.0,2015,11,276,Sunday,15,46,1,4.99,5.281428571428571
2015-11-16,5.67,3.67,6.0,50.3,9.0,0.0,3.0,2.0,2015,11,276,Monday,16,47,0,1.33,5.568571428571429
2015-11-17,6.34,4.693,4.7,60.0,1.0,0.0,0.0,2.0,2015,11,276,Tuesday,17,47,0,5.67,5.57
2015-11-18,6.34,5.33,5.5,24.5,11.0,0.0,0.0,2.0,2015,11,276,Wednesday,18,47,0,6.34,5.095714285714286
2015-11-19,2.0,2.99,2.1,26.4,22.0,0.0,0.0,0.0,2015,11,276,Thursday,19,47,0,6.34,4.524285714285715
2015-11-20,5.66,1.66,3.8,25.6,2.0,2.0,10.0,3.0,2015,11,276,Friday,20,47,0,2.0,4.618571428571428
2015-11-21,4.0,2.01,5.2,45.5,4.0,0.0,17.0,3.0,2015,11,276,Saturday,21,47,1,5.66,4.477142857142857
2015-11-22,2.0,3.439,2.6,41.2,6.0,2.0,2.0,1.0,2015,11,276,Sunday,22,47,1,4.0,4.572857142857143
2015-11-23,3.0,1.0,4.7,69.0,3.0,0.0,1.0,2.0,2015,11,276,Monday,23,48,0,2.0,4.191428571428571
2015-11-24,5.0,6.33,6.4,19.8,12.0,3.0,1.0,5.0,2015,11,276,Tuesday,24,48,0,3.0,4.0
2015-11-25,5.66,5.33,3.2,29.0,11.0,0.0,3.0,3.0,2015,11,276,Wednesday,25,48,0,5.0,3.902857142857143
2015-11-26,4.33,4.0,2.0,25.975,8.0,0.0,0.0,0.0,2015,11,276,Thursday,26,48,0,5.66,4.235714285714286
2015-11-27,0.67,4.373,2.0,20.8,7.0,0.0,0.0,0.0,2015,11,276,Friday,27,48,0,4.33,3.5228571428571436
2015-11-28,6.33,3.66,4.0,46.825,3.0,0.0,10.0,1.0,2015,11,276,Saturday,28,48,1,0.67,3.855714285714286
2015-11-29,6.66,3.726,6.0,42.2,1.0,0.0,4.0,0.0,2015,11,276,Sunday,29,48,1,6.33,4.521428571428571
2015-11-30,7.33,1.825,5.0,35.3,5.0,1.0,6.0,3.0,2015,11,276,Monday,30,49,0,6.66,5.14
2015-12-01,1.99,2.023,6.3,23.9,4.0,1.0,5.0,1.0,2015,12,276,Tuesday,1,49,0,7.33,4.71
2015-12-02,1.0,3.33,2.4,42.0,23.0,4.0,0.0,0.0,2015,12,276,Wednesday,2,49,0,1.99,4.0442857142857145
2015-12-03,4.0,3.0,5.6,56.0,6.0,1.0,1.0,1.0,2015,12,276,Thursday,3,49,0,1.0,3.9971428571428573
2015-12-04,3.33,4.759,4.7,25.6,9.0,3.0,3.0,1.0,2015,12,276,Friday,4,49,0,4.0,4.377142857142857
2015-12-05,8.0,3.033,2.0,35.05,2.0,0.0,7.0,2.33,2015,12,276,Saturday,5,49,1,3.33,4.615714285714286
2015-12-06,5.67,7.0,3.4,60.4,5.0,2.0,3.0,1.0,2015,12,276,Sunday,6,49,1,8.0,4.474285714285714
2015-12-07,3.0,2.099,2.2,26.5,6.0,1.0,11.0,6.0,2015,12,276,Monday,7,50,0,5.67,3.855714285714286
2015-12-08,2.0,6.34,2.0,41.325,8.0,0.0,0.0,0.0,2015,12,276,Tuesday,8,50,0,3.0,3.857142857142857
2015-12-09,3.34,3.472,7.0,41.262,16.0,0.0,3.0,1.0,2015,12,276,Wednesday,9,50,0,2.0,4.191428571428571
2015-12-10,11.66,10.69,16.0,31.9,9.0,0.0,9.0,2.1,2015,12,276,Thursday,10,50,0,3.34,5.285714285714286
2015-12-11,5.84,6.165,3.0,22.7,9.0,0.0,16.0,1.0,2015,12,276,Friday,11,50,0,11.66,5.644285714285715
2015-12-12,6.34,3.2,3.0,42.2,5.0,2.0,6.0,1.0,2015,12,276,Saturday,12,50,1,5.84,5.4071428571428575
2015-12-13,9.33,4.32,7.0,29.0,5.0,0.0,27.0,0.0,2015,12,276,Sunday,13,50,1,6.34,5.93
2015-12-14,5.0,3.0,6.6,37.4,11.0,0.0,21.0,1.0,2015,12,276,Monday,14,51,0,9.33,6.215714285714285
2015-12-15,4.99,2.0,5.0,42.0,3.0,1.0,2.0,1.0,2015,12,276,Tuesday,15,51,0,5.0,6.642857142857143
2015-12-16,6.67,4.0,4.0,42.0,11.0,1.0,11.0,0.0,2015,12,276,Wednesday,16,51,0,4.99,7.118571428571428
2015-12-17,9.0,3.01,3.0,25.0,7.0,0.0,0.0,2.0,2015,12,276,Thursday,17,51,0,6.67,6.738571428571428
2015-12-18,4.33,8.901,4.3,27.2,12.0,4.0,2.0,1.0,2015,12,276,Friday,18,51,0,9.0,6.522857142857142
2015-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,12,276,Saturday,19,51,1,4.33,5.617142857142857
2015-12-20,3.0,3.474,2.2,43.0,3.0,0.0,16.0,1.0,2015,12,276,Sunday,20,51,1,0.0,4.7128571428571435
2015-12-21,5.0,6.34,2.0,53.6,14.0,0.0,6.0,0.4,2015,12,276,Monday,21,52,0,3.0,4.7128571428571435
2015-12-22,5.66,0.0,5.0,48.0,6.0,0.0,13.0,1.0,2015,12,276,Tuesday,22,52,0,5.0,4.808571428571428
2015-12-23,3.33,4.01,2.3,28.8,3.0,0.0,0.0,0.0,2015,12,276,Wednesday,23,52,0,5.66,4.331428571428572
2015-12-24,7.33,3.396,5.0,28.3,5.0,0.0,16.0,0.0,2015,12,276,Thursday,24,52,0,3.33,4.0928571428571425
2015-12-25,0.66,4.66,2.0,20.662,28.0,2.0,1.0,1.0,2015,12,276,Friday,25,52,0,7.33,3.5685714285714285
2015-12-26,4.67,1.66,5.0,87.2,15.0,3.0,0.0,4.3,2015,12,276,Saturday,26,52,1,0.66,4.235714285714286
2015-12-27,5.33,6.792,5.2,63.5,4.0,0.0,14.0,4.6,2015,12,276,Sunday,27,52,1,4.67,4.5685714285714285
2015-12-28,4.0,5.099,9.2,61.5,18.0,3.0,26.0,1.0,2015,12,276,Monday,28,53,0,5.33,4.425714285714286
2015-12-29,10.67,2.33,2.0,71.6,9.0,0.0,2.0,3.0,2015,12,276,Tuesday,29,53,0,4.0,5.1414285714285715
2015-12-30,6.66,7.089,2.0,56.4,12.0,0.0,4.0,2.0,2015,12,276,Wednesday,30,53,0,10.67,5.617142857142857
2015-12-31,7.66,6.099,7.6,44.35,18.0,0.0,6.0,1.0,2015,12,276,Thursday,31,53,0,6.66,5.664285714285714
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,276,Friday,1,53,0,7.66,5.57
2016-01-02,0.34,1.02,1.0,51.2,0.0,1.0,5.0,5.0,2016,1,276,Saturday,2,53,1,0.0,4.951428571428572
2016-01-03,4.0,4.0,2.5,56.1,1.0,0.0,5.0,1.0,2016,1,276,Sunday,3,53,1,0.34,4.761428571428572
2016-01-04,7.33,5.99,6.0,46.6,6.0,0.0,12.0,1.0,2016,1,276,Monday,4,1,0,4.0,5.237142857142857
2016-01-05,5.33,5.99,4.6,38.6,15.0,0.0,5.0,1.0,2016,1,276,Tuesday,5,1,0,7.33,4.474285714285714
2016-01-06,6.66,3.0,6.0,61.9,2.0,0.0,12.0,2.0,2016,1,276,Wednesday,6,1,0,5.33,4.474285714285714
2016-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,276,Thursday,7,1,0,6.66,3.3799999999999994
2016-01-08,8.0,3.463,7.7,39.2,8.0,3.0,2.0,2.0,2016,1,276,Friday,8,1,0,0.0,4.522857142857142
2016-01-09,7.33,2.66,5.0,88.3,9.0,0.0,3.0,3.0,2016,1,276,Saturday,9,1,1,8.0,5.521428571428571
2016-01-10,7.0,4.033,12.0,67.6,8.0,1.0,1.0,0.0,2016,1,276,Sunday,10,1,1,7.33,5.95
2016-01-11,9.34,5.66,7.0,64.9,18.0,0.0,0.0,4.0,2016,1,276,Monday,11,2,0,7.0,6.237142857142857
2016-01-12,12.0,3.132,12.0,61.35,8.0,0.0,0.0,0.0,2016,1,276,Tuesday,12,2,0,9.34,7.1899999999999995
2016-01-13,9.0,1.66,5.0,41.7,15.0,0.0,1.0,2.0,2016,1,276,Wednesday,13,2,0,12.0,7.524285714285715
2016-01-14,2.0,5.155,6.0,69.0,18.0,0.0,8.0,2.0,2016,1,276,Thursday,14,2,0,9.0,7.8100000000000005
2016-01-15,8.98,4.66,10.6,18.1,8.0,0.0,10.0,2.0,2016,1,276,Friday,15,2,0,2.0,7.95
2016-01-16,3.34,5.34,6.0,63.6,11.0,0.0,2.0,1.0,2016,1,276,Saturday,16,2,1,8.98,7.38
2016-01-17,7.01,1.604,3.9,46.6,4.0,0.0,0.0,1.0,2016,1,276,Sunday,17,2,1,3.34,7.381428571428572
2016-01-18,3.5,2.99,4.3,62.8,3.0,2.0,9.0,2.0,2016,1,276,Monday,18,3,0,7.01,6.547142857142857
2016-01-19,6.0,5.66,6.0,49.8,7.0,0.0,0.0,3.0,2016,1,276,Tuesday,19,3,0,3.5,5.6899999999999995
2016-01-20,2.32,3.363,3.0,15.1,29.0,3.0,3.0,2.0,2016,1,276,Wednesday,20,3,0,6.0,4.735714285714286
2016-01-21,5.0,1.43,1.0,68.4,8.0,4.0,6.0,5.0,2016,1,276,Thursday,21,3,0,2.32,5.164285714285714
2016-01-22,0.83,7.678,7.0,39.5,11.0,0.0,10.0,0.0,2016,1,276,Friday,22,3,0,5.0,4.0
2016-01-23,6.33,6.132,7.1,36.8,4.0,0.0,6.0,2.0,2016,1,276,Saturday,23,3,1,0.83,4.427142857142857
2016-01-24,4.0,6.122,11.3,48.1,3.0,0.0,12.0,3.0,2016,1,276,Sunday,24,3,1,6.33,3.9971428571428578
2016-01-25,10.33,4.26,4.0,46.95,12.0,2.0,10.0,1.5,2016,1,276,Monday,25,4,0,4.0,4.972857142857143
2016-01-26,5.68,4.069,8.0,30.3,9.0,0.0,15.0,0.0,2016,1,276,Tuesday,26,4,0,10.33,4.927142857142857
2016-01-27,4.34,4.429,3.4,30.062,18.0,5.0,5.0,2.0,2016,1,276,Wednesday,27,4,0,5.68,5.215714285714286
2016-01-28,7.33,6.66,4.4,33.0,4.0,0.0,4.0,3.0,2016,1,276,Thursday,28,4,0,4.34,5.548571428571429
2016-01-29,5.0,8.67,8.6,74.4,3.0,1.0,17.0,2.0,2016,1,276,Friday,29,4,0,7.33,6.144285714285715
2016-01-30,9.0,4.429,5.3,47.462,3.0,2.0,5.0,2.0,2016,1,276,Saturday,30,4,1,5.0,6.525714285714286
2016-01-31,4.33,5.143,3.8,78.9,3.0,0.0,6.0,2.0,2016,1,276,Sunday,31,4,1,9.0,6.572857142857143
2016-02-01,6.34,5.0,7.1,18.0,7.0,0.0,6.0,1.0,2016,2,276,Monday,1,5,0,4.33,6.002857142857143
2016-02-02,14.33,4.878,1.3,39.0,6.0,0.0,0.0,1.0,2016,2,276,Tuesday,2,5,0,6.34,7.238571428571428
2016-02-03,8.0,6.693,11.5,39.062,11.0,5.0,0.0,0.0,2016,2,276,Wednesday,3,5,0,14.33,7.761428571428572
2016-02-04,8.34,4.0,4.2,28.8,5.0,0.0,4.0,4.0,2016,2,276,Thursday,4,5,0,8.0,7.905714285714285
2016-02-05,5.66,2.0,3.0,51.6,7.0,0.0,3.0,1.0,2016,2,276,Friday,5,5,0,8.34,8.0
2016-02-06,5.33,10.33,3.0,57.162,1.0,0.0,11.0,2.0,2016,2,276,Saturday,6,5,1,5.66,7.475714285714285
2016-02-07,3.66,6.056,4.5,88.2,2.0,0.0,13.0,1.0,2016,2,276,Sunday,7,5,1,5.33,7.38
2016-02-08,6.33,6.99,5.5,28.038,5.0,0.0,23.0,1.0,2016,2,276,Monday,8,6,0,3.66,7.378571428571428
2016-02-09,7.0,3.33,4.4,47.7,16.0,2.0,1.0,2.0,2016,2,276,Tuesday,9,6,0,6.33,6.331428571428572
2016-02-10,4.34,4.703,7.2,34.1,29.0,0.0,4.0,2.0,2016,2,276,Wednesday,10,6,0,7.0,5.808571428571428
2016-02-11,1.66,4.156,2.7,38.1,10.0,1.0,13.0,4.0,2016,2,276,Thursday,11,6,0,4.34,4.854285714285715
2016-02-12,5.99,6.429,8.5,60.675,4.0,0.0,20.0,1.0,2016,2,276,Friday,12,6,0,1.66,4.901428571428572
2016-02-13,2.67,3.67,5.0,42.4,2.0,0.0,10.0,2.0,2016,2,276,Saturday,13,6,1,5.99,4.521428571428571
2016-02-14,5.84,7.34,3.8,43.6,5.0,0.0,7.0,4.0,2016,2,276,Sunday,14,6,1,2.67,4.832857142857143
2016-02-15,5.33,5.33,5.3,52.2,6.0,0.0,0.0,0.0,2016,2,276,Monday,15,7,0,5.84,4.6899999999999995
2016-02-16,7.33,2.32,3.0,29.0,3.0,2.0,9.0,3.0,2016,2,276,Tuesday,16,7,0,5.33,4.7371428571428575
2016-02-17,3.0,5.0,4.0,26.6,12.0,1.0,1.0,0.0,2016,2,276,Wednesday,17,7,0,7.33,4.545714285714285
2016-02-18,2.34,1.0,4.3,43.85,3.0,0.0,9.0,1.0,2016,2,276,Thursday,18,7,0,3.0,4.642857142857143
2016-02-19,4.0,1.67,4.0,28.7,18.0,2.0,26.0,1.0,2016,2,276,Friday,19,7,0,2.34,4.3585714285714285
2016-02-20,10.33,4.122,4.0,36.9,5.0,0.0,8.0,3.0,2016,2,276,Saturday,20,7,1,4.0,5.452857142857143
2016-02-21,6.34,4.0,0.0,55.7,5.0,2.0,7.0,4.0,2016,2,276,Sunday,21,7,1,10.33,5.524285714285715
2016-02-22,3.0,5.32,3.0,51.125,10.0,0.0,12.0,4.0,2016,2,276,Monday,22,8,0,6.34,5.191428571428572
2016-02-23,3.0,2.33,2.6,41.3,11.0,0.0,15.0,3.0,2016,2,276,Tuesday,23,8,0,3.0,4.572857142857143
2016-02-24,7.66,2.33,2.1,35.0,6.0,2.0,5.0,1.0,2016,2,276,Wednesday,24,8,0,3.0,5.238571428571428
2016-02-25,7.99,3.99,5.0,41.0,22.0,1.0,4.0,3.0,2016,2,276,Thursday,25,8,0,7.66,6.045714285714285
2016-02-26,5.0,5.848,4.5,28.55,6.0,2.0,0.0,1.0,2016,2,276,Friday,26,8,0,7.99,6.188571428571429
2016-02-27,8.0,7.0,6.6,25.8,3.0,0.0,5.0,2.0,2016,2,276,Saturday,27,8,1,5.0,5.855714285714285
2016-02-28,8.0,4.033,10.1,66.5,6.0,0.0,26.0,5.0,2016,2,276,Sunday,28,8,1,8.0,6.0928571428571425
2016-02-29,7.0,7.66,4.0,46.2,13.0,0.0,3.0,1.0,2016,2,276,Monday,29,9,0,8.0,6.664285714285714
2016-03-01,10.0,4.0,2.2,31.0,11.0,2.0,0.0,2.0,2016,3,276,Tuesday,1,9,0,7.0,7.664285714285714
2016-03-02,3.33,10.396,5.3,21.3,15.0,2.0,1.0,0.0,2016,3,276,Wednesday,2,9,0,10.0,7.0457142857142845
2016-03-03,2.83,2.0,5.0,55.8,2.0,0.0,9.0,4.0,2016,3,276,Thursday,3,9,0,3.33,6.308571428571429
2016-03-04,5.0,0.99,4.4,26.6,3.0,0.0,0.0,0.0,2016,3,276,Friday,4,9,0,2.83,6.308571428571429
2016-03-05,5.0,4.891,8.0,38.0,9.0,0.0,10.0,5.0,2016,3,276,Saturday,5,9,1,5.0,5.880000000000001
2016-03-06,5.0,8.145,4.9,79.9,2.0,0.0,5.0,7.0,2016,3,276,Sunday,6,9,1,5.0,5.451428571428572
2016-03-07,5.33,7.34,4.0,43.5,3.0,1.0,6.0,1.0,2016,3,276,Monday,7,10,0,5.0,5.2128571428571435
2016-03-08,4.0,6.66,3.0,44.0,7.0,0.0,3.0,3.0,2016,3,276,Tuesday,8,10,0,5.33,4.355714285714286
2016-03-09,4.34,5.67,7.0,21.8,7.0,1.0,6.0,4.0,2016,3,276,Wednesday,9,10,0,4.0,4.5
2016-03-10,6.33,10.33,2.0,23.4,8.0,0.0,2.0,2.0,2016,3,276,Thursday,10,10,0,4.34,5.0
2016-03-11,3.33,4.363,6.2,22.0,8.0,0.0,18.0,1.0,2016,3,276,Friday,11,10,0,6.33,4.761428571428572
2016-03-12,3.0,6.373,1.4,41.8,4.0,0.0,23.0,1.0,2016,3,276,Saturday,12,10,1,3.33,4.475714285714286
2016-03-13,2.5,4.134,1.5,59.2,4.0,0.0,4.0,0.34,2016,3,276,Sunday,13,10,1,3.0,4.118571428571428
2016-03-14,4.33,3.32,10.0,35.9,12.0,0.0,23.0,1.0,2016,3,276,Monday,14,11,0,2.5,3.9757142857142855
2016-03-15,5.33,3.32,2.0,24.0,7.0,0.0,18.0,3.0,2016,3,276,Tuesday,15,11,0,4.33,4.1657142857142855
2016-03-16,5.33,13.34,5.7,37.4,16.0,0.0,4.0,4.0,2016,3,276,Wednesday,16,11,0,5.33,4.307142857142857
2016-03-17,5.66,5.396,5.0,60.2,10.0,0.0,8.0,5.0,2016,3,276,Thursday,17,11,0,5.33,4.211428571428572
2016-03-18,3.34,5.353,5.2,25.462,15.0,2.0,8.0,3.0,2016,3,276,Friday,18,11,0,5.66,4.2128571428571435
2016-03-19,10.66,8.33,2.8,19.5,6.0,1.0,5.0,5.0,2016,3,276,Saturday,19,11,1,3.34,5.307142857142857
2016-03-20,7.99,9.693,2.2,42.2,1.0,0.0,15.0,5.0,2016,3,276,Sunday,20,11,1,10.66,6.091428571428572
2016-03-21,5.0,8.056,6.0,45.7,11.0,0.0,36.0,7.0,2016,3,276,Monday,21,12,0,7.99,6.187142857142858
2016-03-22,2.33,0.0,5.0,42.188,12.0,2.0,4.0,2.0,2016,3,276,Tuesday,22,12,0,5.0,5.758571428571429
2016-03-23,4.0,3.0,6.0,24.25,22.0,1.0,0.0,3.0,2016,3,276,Wednesday,23,12,0,2.33,5.5685714285714285
2016-03-24,6.84,2.0,3.0,32.0,4.0,0.0,8.0,2.0,2016,3,276,Thursday,24,12,0,4.0,5.7371428571428575
2016-03-25,7.0,7.35,4.2,42.8,8.0,0.0,3.0,3.0,2016,3,276,Friday,25,12,0,6.84,6.26
2016-03-26,2.5,0.66,7.5,33.25,4.0,0.0,0.0,5.0,2016,3,276,Saturday,26,12,1,7.0,5.094285714285715
2016-03-27,7.83,5.449,13.7,63.3,11.0,1.0,1.0,4.0,2016,3,276,Sunday,27,12,1,2.5,5.071428571428571
2016-03-28,3.34,2.34,1.7,24.6,20.0,0.0,4.0,4.5,2016,3,276,Monday,28,13,0,7.83,4.8342857142857145
2016-03-29,5.68,1.33,3.2,36.2,4.0,0.0,12.0,1.0,2016,3,276,Tuesday,29,13,0,3.34,5.312857142857142
2016-03-30,7.16,2.68,7.4,22.2,3.0,0.0,12.0,5.0,2016,3,276,Wednesday,30,13,0,5.68,5.764285714285714
2016-03-31,2.33,8.68,2.9,31.25,1.0,0.0,5.0,5.0,2016,3,276,Thursday,31,13,0,7.16,5.119999999999999
2016-04-01,6.33,3.01,2.7,50.4,4.0,0.0,16.0,10.5,2016,4,276,Friday,1,13,0,2.33,5.024285714285715
2016-04-02,3.67,2.0,7.0,32.3,4.0,0.0,19.0,7.4,2016,4,276,Saturday,2,13,1,6.33,5.191428571428571
2016-04-03,9.67,7.396,5.3,73.5,5.0,0.0,6.0,11.0,2016,4,276,Sunday,3,13,1,3.67,5.454285714285715
2016-04-04,7.0,5.231,5.0,21.6,3.0,1.0,11.0,2.0,2016,4,276,Monday,4,14,0,9.67,5.977142857142858
2016-04-05,6.0,5.33,4.0,40.3,5.0,1.0,11.0,12.0,2016,4,276,Tuesday,5,14,0,7.0,6.022857142857142
2016-04-06,6.66,5.363,2.0,15.25,7.0,0.0,6.0,3.0,2016,4,276,Wednesday,6,14,0,6.0,5.951428571428571
2016-04-07,6.33,5.98,4.0,21.0,7.0,2.0,4.0,8.2,2016,4,276,Thursday,7,14,0,6.66,6.522857142857143
2016-04-08,7.67,3.66,5.0,42.3,2.0,1.0,3.0,4.4,2016,4,276,Friday,8,14,0,6.33,6.714285714285714
2016-04-09,9.0,9.01,3.1,38.8,7.0,0.0,14.0,3.0,2016,4,276,Saturday,9,14,1,7.67,7.475714285714285
2016-04-10,5.0,6.67,5.15,21.4,4.0,1.0,11.0,8.0,2016,4,276,Sunday,10,14,1,9.0,6.808571428571428
2016-04-11,0.33,4.99,3.0,26.0,11.0,2.0,17.0,6.0,2016,4,276,Monday,11,15,0,5.0,5.855714285714286
2016-04-12,4.34,4.65,6.0,41.6,19.0,1.0,2.0,5.0,2016,4,276,Tuesday,12,15,0,0.33,5.618571428571428
2016-04-13,6.33,3.066,3.0,34.0,22.33333333,0.0,2.0,3.0,2016,4,276,Wednesday,13,15,0,4.34,5.571428571428571
2016-04-14,2.66,2.32,8.5,44.225,9.0,0.0,4.0,6.0,2016,4,276,Thursday,14,15,0,6.33,5.047142857142857
2016-04-15,4.33,3.056,2.7,23.6,6.0,0.0,10.0,4.2,2016,4,276,Friday,15,15,0,2.66,4.57
2016-04-16,5.34,6.66,5.3,33.0,11.0,0.0,8.0,8.5,2016,4,276,Saturday,16,15,1,4.33,4.047142857142857
2016-04-17,4.33,8.175,3.0,52.8,2.0,0.0,7.0,7.2,2016,4,276,Sunday,17,15,1,5.34,3.9514285714285715
2016-04-18,3.66,2.0,5.0,22.1,15.0,3.0,7.0,7.0,2016,4,276,Monday,18,16,0,4.33,4.427142857142857
2016-04-19,3.0,1.34,8.3,24.3,7.0,0.0,6.0,4.0,2016,4,276,Tuesday,19,16,0,3.66,4.235714285714286
2016-04-20,2.66,3.33,2.4,17.1,11.0,5.0,15.0,3.0,2016,4,276,Wednesday,20,16,0,3.0,3.7114285714285713
2016-04-21,3.0,3.464,3.0,21.6,6.0,0.0,0.0,2.3,2016,4,276,Thursday,21,16,0,2.66,3.7600000000000002
2016-04-22,6.0,5.67,4.0,21.9,4.0,0.0,6.0,1.0,2016,4,276,Friday,22,16,0,3.0,3.9985714285714287
2016-04-23,13.66,3.69,8.0,33.2,8.0,0.0,0.0,4.5,2016,4,276,Saturday,23,16,1,6.0,5.187142857142858
2016-04-24,1.0,6.66,5.5,36.95,3.0,0.0,6.0,5.0,2016,4,276,Sunday,24,16,1,13.66,4.711428571428572
2016-04-25,6.67,1.66,7.25,21.7,20.0,1.0,3.0,2.5,2016,4,276,Monday,25,17,0,1.0,5.1414285714285715
2016-04-26,5.33,4.99,7.0,27.2,19.0,0.0,7.0,2.0,2016,4,276,Tuesday,26,17,0,6.67,5.474285714285714
2016-04-27,5.66,7.495,7.0,47.4,27.0,0.0,1.0,2.0,2016,4,276,Wednesday,27,17,0,5.33,5.902857142857142
2016-04-28,4.66,6.34,6.0,28.0,17.66666667,0.0,12.0,12.0,2016,4,276,Thursday,28,17,0,5.66,6.14
2016-04-29,6.66,3.0,2.5,37.0,15.0,0.0,1.0,3.2,2016,4,276,Friday,29,17,0,4.66,6.234285714285714
2016-04-30,9.66,10.32,7.0,47.812,11.0,0.0,1.0,4.5,2016,4,276,Saturday,30,17,1,6.66,5.662857142857143
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,5,276,Sunday,1,17,1,9.66,5.5200000000000005
2016-05-02,4.0,1.02,1.0,39.2,7.0,0.0,5.0,2.0,2016,5,276,Monday,2,18,0,0.0,5.138571428571429
2016-05-03,6.33,5.99,3.0,23.9,3.0,0.0,0.0,2.0,2016,5,276,Tuesday,3,18,0,4.0,5.281428571428571
2016-05-04,7.34,3.0,5.0,32.2,4.0,0.0,1.0,2.0,2016,5,276,Wednesday,4,18,0,6.33,5.521428571428571
2016-05-05,4.66,3.0,6.0,41.0,16.0,3.0,1.0,2.0,2016,5,276,Thursday,5,18,0,7.34,5.521428571428571
2016-05-06,4.0,2.99,1.0,33.6,7.0,0.0,1.0,3.0,2016,5,276,Friday,6,18,0,4.66,5.1414285714285715
2016-05-07,3.99,8.34,4.0,47.2,5.0,1.0,0.0,10.0,2016,5,276,Saturday,7,18,1,4.0,4.331428571428572
2016-05-08,5.0,10.66,1.0,40.4,12.0,0.0,1.0,11.0,2016,5,276,Sunday,8,18,1,3.99,5.045714285714285
2016-05-09,5.67,6.363,5.0,29.2,3.0,0.0,2.0,5.0,2016,5,276,Monday,9,19,0,5.0,5.284285714285715
2016-05-10,7.33,3.67,7.0,28.25,4.0,0.0,2.0,3.5,2016,5,276,Tuesday,10,19,0,5.67,5.427142857142857
2016-05-11,5.33,4.66,4.0,23.0,13.0,0.0,3.0,2.0,2016,5,276,Wednesday,11,19,0,7.33,5.14
2016-05-12,3.01,1.759,8.0,28.1,8.0,1.0,2.0,0.0,2016,5,276,Thursday,12,19,0,5.33,4.904285714285714
2016-05-13,2.33,2.33,3.0,37.0,9.0,0.0,0.0,5.0,2016,5,276,Friday,13,19,0,3.01,4.665714285714286
2016-05-14,5.34,4.67,5.55,31.25,13.0,0.0,21.0,1.0,2016,5,276,Saturday,14,19,1,2.33,4.8585714285714285
2016-05-15,5.33,8.188,1.2,44.1,6.0,0.0,5.0,4.0,2016,5,276,Sunday,15,19,1,5.34,4.905714285714287
2016-05-16,5.0,3.66,2.0,24.0,17.0,0.0,2.0,3.0,2016,5,276,Monday,16,20,0,5.33,4.8100000000000005
2016-05-17,4.0,2.33,7.1,38.4,4.0,0.0,1.0,3.2,2016,5,276,Tuesday,17,20,0,5.0,4.3342857142857145
2016-05-18,4.0,5.33,5.25,35.0,7.0,0.0,1.0,5.0,2016,5,276,Wednesday,18,20,0,4.0,4.144285714285714
2016-05-19,6.34,5.66,2.0,30.5,10.0,0.0,16.0,3.0,2016,5,276,Thursday,19,20,0,4.0,4.62
2016-05-20,3.0,1.132,3.0,14.0,14.0,2.0,9.0,5.0,2016,5,276,Friday,20,20,0,6.34,4.715714285714286
2016-05-21,2.0,5.34,5.2,42.5,3.0,0.0,17.0,5.0,2016,5,276,Saturday,21,20,1,3.0,4.238571428571428
2016-05-22,4.34,4.51,9.05,55.6,6.0,1.0,0.0,10.0,2016,5,276,Sunday,22,20,1,2.0,4.097142857142857
2016-05-23,5.0,2.363,5.0,54.7,19.0,0.0,7.0,4.0,2016,5,276,Monday,23,21,0,4.34,4.097142857142857
2016-05-24,12.0,3.167,4.0,32.0,3.0,0.0,3.0,2.0,2016,5,276,Tuesday,24,21,0,5.0,5.24
2016-05-25,8.34,1.67,6.0,25.05,16.0,1.0,0.0,1.2,2016,5,276,Wednesday,25,21,0,12.0,5.859999999999999
2016-05-26,4.67,5.33,5.35,24.8,20.0,1.0,0.0,9.0,2016,5,276,Thursday,26,21,0,8.34,5.621428571428571
2016-05-27,8.67,2.683,5.25,17.0,14.0,7.0,2.0,6.0,2016,5,276,Friday,27,21,0,4.67,6.431428571428571
2016-05-28,12.33,0.363,3.0,43.0,4.0,0.0,4.0,9.0,2016,5,276,Saturday,28,21,1,8.67,7.907142857142857
